Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 07/25  09:00:00,1569.325922,36.33691457,448.1330796,0,448.5665436,448.5665436,13.17050309,0,13.17050309,
 07/25  10:00:00,1501.003458,38.12067112,428.7718344,0,448.5665436,448.5665436,13.17592617,0,13.17592617,
 07/25  11:00:00,1509.290037,38.31827535,435.5193972,0,448.5665436,448.5665436,17.60886297,0,17.60886297,
 07/25  12:00:00,1466.63153,34.87955175,445.6171577,0,448.5665436,398.7258165,19.86806586,0,19.86806586,
 07/25  13:00:00,1515.129412,42.44755228,436.7565569,0,448.5665436,448.5665436,17.64667065,0,17.64667065,
 07/25  14:00:00,1519.759664,43.51841299,441.5192667,0,448.5665436,448.5665436,10.96309078,0,10.96309078,
 07/25  15:00:00,1520.149574,43.74667588,441.3153531,0,448.5665436,448.5665436,13.15074581,0,13.15074581,
 07/25  16:00:00,1567.75578,43.72634016,439.5436575,0,448.5665436,448.5665436,15.39278288,0,15.39278288,
 07/25  17:00:00,1455.752006,37.60315019,447.4863397,0,348.8850895,398.7258165,8.754027057,0,8.754027057,
 07/25  18:00:00,1257.882964,31.19184498,455.2327741,0,249.2036353,299.0443624,6.559915068,0,6.559915068,
 07/25  19:00:00,1236.142713,30.36474878,458.7470914,0,249.2036353,299.0443624,6.547411713,0,6.547411713,
 07/25  20:00:00,1130.112019,29.24717989,460.4176048,0,149.5221812,249.2036353,6.551135323,0,6.551135323,
 07/25  21:00:00,1116.276272,29.09989724,462.5823211,0,149.5221812,249.2036353,2.191241608,0,2.191241608,
 07/25  22:00:00,349.3566398,0,0,0,49.84072707,199.3629083,2.188975964,0,2.188975964,
 07/25  23:00:00,299.9918806,0,0,0,24.92036353,199.3629083,2.189075551,0,2.189075551,
 07/25  24:00:00,375.5911598,0.391787621,74.43130702,0,24.92036353,199.3629083,2.18917641,0,2.18917641,
 07/26  01:00:00,445.6480094,0.783575242,131.0980198,0,24.92036353,199.3629083,2.18900614,0,2.18900614,
 07/26  02:00:00,287.7696812,0,0,0,24.92036353,199.3629083,0.02,0,0.02,
 07/26  03:00:00,496.5072894,1.175362863,168.5672121,0,24.92036353,199.3629083,2.189103408,0,2.189103408,
 07/26  04:00:00,299.9918792,0,0,0,24.92036353,199.3629083,2.189069344,0,2.189069344,
 07/26  05:00:00,332.2706326,0,0,0,49.84072707,199.3629083,4.362409271,0,4.362409271,
 07/26  06:00:00,965.6431652,40.64344018,475.9289848,0,49.84072707,199.3629083,2.190500377,0,2.190500377,
 07/26  07:00:00,1068.283789,29.6765101,465.3411679,0,149.5221812,199.3629083,6.556624241,0,6.556624241,
 07/26  08:00:00,1601.379844,40.14383772,439.7148171,0,448.5665436,448.5665436,13.15522361,0,13.15522361,
 07/26  09:00:00,1561.983789,43.81326022,433.3146032,0,448.5665436,448.5665436,13.16490374,0,13.16490374,
 07/26  10:00:00,1515.920244,45.80517094,434.1475078,0,448.5665436,448.5665436,13.17012998,0,13.17012998,
 07/26  11:00:00,1517.26853,47.24182142,434.0556032,0,448.5665436,448.5665436,15.4075033,0,15.4075033,
 07/26  12:00:00,1466.435141,43.01067079,437.296277,0,448.5665436,398.7258165,19.86726787,0,19.86726787,
 07/26  13:00:00,1521.468628,49.39728028,436.696851,0,448.5665436,448.5665436,19.85131548,0,19.85131548,
 07/26  14:00:00,1520.438461,49.60146446,436.071388,0,448.5665436,448.5665436,10.96609363,0,10.96609363,
 07/26  15:00:00,1511.529777,48.42410733,428.5378708,0,448.5665436,448.5665436,10.96083065,0,10.96083065,
 07/26  16:00:00,1539.081545,43.95892953,412.240404,0,448.5665436,448.5665436,15.39156904,0,15.39156904,
 07/26  17:00:00,1422.371409,36.25713011,417.0593202,0,348.8850895,398.7258165,8.752663288,0,8.752663288,
 07/26  18:00:00,1262.679697,29.64580754,460.4039856,0,249.2036353,299.0443624,8.739925445,0,8.739925445,
 07/26  19:00:00,1243.582059,29.23694986,466.162255,0,249.2036353,299.0443624,4.371527576,0,4.371527576,
 07/26  20:00:00,1136.348227,29.09957203,465.8671251,0,149.5221812,249.2036353,8.803001637,2.252189574,6.550812062,
 07/26  21:00:00,1123.352321,29.09957203,468.7694352,0,149.5221812,249.2036353,13.37487301,11.18372325,2.191149755,
 07/26  22:00:00,349.3566382,0,0,0,49.84072707,199.3629083,2.189162275,0,2.189162275,
 07/26  23:00:00,299.9918791,0,0,0,24.92036353,199.3629083,2.188994174,0,2.188994174,
 07/26  24:00:00,287.7696814,0,0,0,24.92036353,199.3629083,2.189091164,0,2.189091164,
 07/27  01:00:00,287.7696802,0,0,0,24.92036353,199.3629083,2.188921051,0,2.188921051,
 07/27  02:00:00,287.7696801,0,0,0,24.92036353,199.3629083,2.18901611,0,2.18901611,
 07/27  03:00:00,287.7696801,0,0,0,24.92036353,199.3629083,2.189110869,0,2.189110869,
 07/27  04:00:00,299.9918779,0,0,0,24.92036353,199.3629083,2.18894158,0,2.18894158,
 07/27  05:00:00,332.2706295,0,0,0,49.84072707,199.3629083,2.191024287,0,2.191024287,
 07/27  06:00:00,903.1681322,34.08801058,431.6260429,0,49.84072707,199.3629083,10.71438316,8.523899041,2.190484123,
 07/27  07:00:00,988.4222897,29.1002565,398.2817471,0,149.5221812,199.3629083,18.94693172,12.39098313,6.555948594,
 07/27  08:00:00,1548.281443,34.00964777,402.6495993,0,448.5665436,448.5665436,13.49657098,0.337945101,13.15862587,
 07/27  09:00:00,1535.323535,36.66799264,420.2480086,0,448.5665436,448.5665436,13.18595057,0.016286536,13.16966404,
 07/27  10:00:00,1499.823135,38.84904193,431.3898161,0,448.5665436,448.5665436,13.17393089,0,13.17393089,
 07/27  11:00:00,1500.925668,39.81231149,431.1830034,0,448.5665436,448.5665436,15.40727418,0,15.40727418,
 07/27  12:00:00,1457.208666,34.86668723,439.8420607,0,448.5665436,398.7258165,19.87229465,0,19.87229465,
 07/27  13:00:00,1521.36411,40.71074197,448.0081318,0,448.5665436,448.5665436,19.85096588,0,19.85096588,
 07/27  14:00:00,1523.210482,41.96714841,446.5567386,0,448.5665436,448.5665436,10.96392263,0,10.96392263,
 07/27  15:00:00,1518.538221,43.0462579,439.5270557,0,448.5665436,448.5665436,12.12151389,0,12.12151389,
 07/27  16:00:00,1567.572526,45.54720664,437.1667584,0,448.5665436,448.5665436,14.22535692,0,14.22535692,
 07/27  17:00:00,1441.12672,40.09141319,429.5770793,0,348.8850895,398.7258165,10.93635249,0,10.93635249,
 07/27  18:00:00,1219.295967,32.10299996,416.5167157,0,249.2036353,299.0443624,6.560263079,0,6.560263079,
 07/27  19:00:00,1181.55679,29.70522583,409.696186,0,249.2036353,299.0443624,4.371776582,0,4.371776582,
 07/27  20:00:00,1068.42524,29.09957203,406.8645689,0,149.5221812,249.2036353,6.552262042,0,6.552262042,
 07/27  21:00:00,1047.634228,29.09957203,403.2919364,0,149.5221812,249.2036353,7.69336212,3.331055382,4.362306738,
 07/27  22:00:00,349.3566369,0,0,0,49.84072707,199.3629083,2.188942382,0,2.188942382,
 07/27  23:00:00,299.9918777,0,0,0,24.92036353,199.3629083,0.02,0,0.02,
 07/27  24:00:00,287.76968,0,0,0,24.92036353,199.3629083,2.189037098,0,2.189037098,
 07/28  01:00:00,287.7696789,0,0,0,24.92036353,199.3629083,2.189129295,0,2.189129295,
 07/28  02:00:00,287.7696789,0,0,0,24.92036353,199.3629083,2.188958213,0,2.188958213,
 07/28  03:00:00,287.769679,0,0,0,24.92036353,199.3629083,2.18905082,0,2.18905082,
 07/28  04:00:00,299.9918769,0,0,0,24.92036353,199.3629083,2.189143164,0,2.189143164,
 07/28  05:00:00,332.2706276,0,0,0,49.84072707,199.3629083,2.191083572,0,2.191083572,
 07/28  06:00:00,859.7465315,33.3836275,391.9399926,0,49.84072707,199.3629083,7.957415946,3.596642643,4.360773303,
 07/28  07:00:00,982.2859169,29.10253061,392.5303075,0,149.5221812,199.3629083,13.26230064,6.707140624,6.555160019,
 07/28  08:00:00,1547.979645,34.33294275,402.3695764,0,448.5665436,448.5665436,11.01091038,0.040720874,10.9701895,
 07/28  09:00:00,1535.270741,37.60684848,419.032093,0,448.5665436,448.5665436,13.17128035,0,13.17128035,
 07/28  10:00:00,1502.776023,38.79523031,428.7250704,0,448.5665436,448.5665436,13.17640745,0,13.17640745,
 07/28  11:00:00,1507.67415,40.14859843,431.5544626,0,448.5665436,448.5665436,17.60657074,0,17.60657074,
 07/28  12:00:00,1453.451078,37.02007349,430.2962297,0,448.5665436,398.7258165,19.86713919,0,19.86713919,
 07/28  13:00:00,1523.554288,42.27470219,445.3054069,0,448.5665436,448.5665436,17.64539237,0,17.64539237,
 07/28  14:00:00,1519.644477,43.31372105,440.3654101,0,448.5665436,448.5665436,10.96236406,0,10.96236406,
 07/28  15:00:00,1511.696126,44.9191257,430.8121042,0,448.5665436,448.5665436,13.14959911,0,13.14959911,
 07/28  16:00:00,1558.630651,47.49727279,426.2748222,0,448.5665436,448.5665436,15.39297303,0,15.39297303,
 07/28  17:00:00,1452.899012,42.15019313,438.7538107,0,348.8850895,398.7258165,8.753643998,0,8.753643998,
 07/28  18:00:00,1258.977973,33.37770944,452.9703695,0,249.2036353,299.0443624,6.560117456,0,6.560117456,
 07/28  19:00:00,1218.597224,30.39956711,440.0148106,0,249.2036353,299.0443624,6.547317531,0,6.547317531,
 07/28  20:00:00,1104.12051,29.10923734,427.432432,0,149.5221812,249.2036353,4.374443298,0,4.374443298,
 07/28  21:00:00,1066.236793,29.09957203,417.1323518,0,149.5221812,249.2036353,4.362065051,0,4.362065051,
 07/28  22:00:00,349.3566357,0,0,0,49.84072707,199.3629083,2.188959084,0,2.188959084,
 07/28  23:00:00,299.9918764,0,0,0,24.92036353,199.3629083,2.189051432,0,2.189051432,
 07/28  24:00:00,287.7696786,0,0,0,24.92036353,199.3629083,0.02,0,0.02,
 07/29  01:00:00,237.9289504,0,0,0,24.92036353,149.5221812,2.189141661,0,2.189141661,
 07/29  02:00:00,237.9289505,0,0,0,24.92036353,149.5221812,2.188968726,0,2.188968726,
 07/29  03:00:00,237.9289506,0,0,0,24.92036353,149.5221812,2.189059117,0,2.189059117,
 07/29  04:00:00,250.1511486,0,0,0,24.92036353,149.5221812,2.189149258,0,2.189149258,
 07/29  05:00:00,257.5095357,0,0,0,24.92036353,149.5221812,2.19094739,0,2.19094739,
 07/29  06:00:00,866.1505842,32.98784241,397.4648612,0,49.84072707,199.3629083,4.876949661,0.515934667,4.361014994,
 07/29  07:00:00,898.5037098,29.09957203,404.3589201,0,49.84072707,199.3629083,7.566700103,3.200589619,4.366110484,
 07/29  08:00:00,1174.211574,29.67544471,425.5938035,0,249.2036353,249.2036353,4.566896403,0.195466564,4.371429838,
 07/29  09:00:00,1169.051611,30.52409603,452.6139777,0,249.2036353,249.2036353,6.559050517,0,6.559050517,
 07/29  10:00:00,1140.809159,30.1881513,473.3881141,0,249.2036353,249.2036353,6.556349562,0,6.556349562,
 07/29  11:00:00,1152.901027,29.72263916,485.9437276,0,249.2036353,249.2036353,8.744867584,0,8.744867584,
 07/29  12:00:00,1145.78329,30.61079821,477.9391573,0,249.2036353,249.2036353,6.557524914,0,6.557524914,
 07/29  13:00:00,1139.177537,31.30474589,470.6398973,0,249.2036353,249.2036353,6.556388056,0,6.556388056,
 07/29  14:00:00,893.0139247,30.20338023,474.7830522,0,74.7610906,174.4425447,6.547995906,0,6.547995906,
 07/29  15:00:00,898.8012054,29.53521706,481.2393806,0,74.7610906,174.4425447,4.368819415,0,4.368819415,
 07/29  16:00:00,945.840806,29.39913999,479.5258246,0,74.7610906,174.4425447,4.370295887,0,4.370295887,
 07/29  17:00:00,886.4222097,29.21431983,458.3896367,0,24.92036353,149.5221812,4.360635008,0,4.360635008,
 07/29  18:00:00,765.3298631,19.28077332,364.8999036,0,24.92036353,149.5221812,2.190108405,0,2.190108405,
 07/29  19:00:00,643.6917207,15.30705312,285.8322399,0,24.92036353,149.5221812,2.19054668,0,2.19054668,
 07/29  20:00:00,323.4852181,0,0,0,24.92036353,149.5221812,2.190386246,0,2.190386246,
 07/29  21:00:00,299.0417069,0,0,0,24.92036353,149.5221812,4.363822996,0,4.363822996,
 07/29  22:00:00,274.595544,0,0,0,24.92036353,149.5221812,2.189136098,0,2.189136098,
 07/29  23:00:00,250.1511482,0,0,0,24.92036353,149.5221812,2.188962895,0,2.188962895,
 07/29  24:00:00,237.9289504,0,0,0,24.92036353,149.5221812,0.02,0,0.02,
 07/30  01:00:00,237.928508,0,0,0,24.92036353,149.5221812,2.188353342,0,2.188353342,
 07/30  02:00:00,237.9285085,0,0,0,24.92036353,149.5221812,2.188340093,0,2.188340093,
 07/30  03:00:00,237.9285083,0,0,0,24.92036353,149.5221812,2.188326745,0,2.188326745,
 07/30  04:00:00,250.1507055,0,0,0,24.92036353,149.5221812,0.02,0,0.02,
 07/30  05:00:00,257.5090926,0,0,0,24.92036353,149.5221812,4.360831626,0,4.360831626,
 07/30  06:00:00,272.2218923,0,0,0,24.92036353,149.5221812,0.02,0,0.02,
 07/30  07:00:00,787.399208,20.49044164,380.9916759,0,24.92036353,149.5221812,2.188453288,0,2.188453288,
 07/30  08:00:00,799.8976619,19.40363567,389.2139371,0,24.92036353,149.5221812,2.188439741,0,2.188439741,
 07/30  09:00:00,786.1769289,22.62478506,406.302746,0,24.92036353,149.5221812,2.188426182,0,2.188426182,
 07/30  10:00:00,691.7180083,19.43996892,367.4702948,0,24.92036353,149.5221812,0.02,0,0.02,
 07/30  11:00:00,743.9256412,21.97218558,414.5469979,0,24.92036353,149.5221812,2.189838647,0,2.189838647,
 07/30  12:00:00,637.8269309,15.80724594,320.598731,0,24.92036353,149.5221812,2.189843639,0,2.189843639,
 07/30  13:00:00,581.7450677,16.29832428,286.1068074,0,24.92036353,149.5221812,4.363800115,0,4.363800115,
 07/30  14:00:00,666.2343249,20.51567601,358.3326188,0,24.92036353,149.5221812,2.189816097,0,2.189816097,
 07/30  15:00:00,637.0348324,16.83915615,322.3661417,0,24.92036353,149.5221812,2.188413987,0,2.188413987,
 07/30  16:00:00,811.9854495,23.35304699,430.7346764,0,24.92036353,149.5221812,2.188436618,0,2.188436618,
 07/30  17:00:00,779.8868276,18.82363792,370.715138,0,24.92036353,149.5221812,0.02,0,0.02,
 07/30  18:00:00,856.8122845,23.36192511,438.869897,0,24.92036353,149.5221812,2.188422946,0,2.188422946,
 07/30  19:00:00,749.9922316,18.64505765,365.5473169,0,24.92036353,149.5221812,2.188409291,0,2.188409291,
 07/30  20:00:00,569.32224,8.956494813,190.4645262,0,24.92036353,149.5221812,2.188424734,0,2.188424734,
 07/30  21:00:00,374.7953699,0.783575242,48.97442828,0,24.92036353,149.5221812,2.190404175,0,2.190404175,
 07/30  22:00:00,274.595101,0,0,0,24.92036353,149.5221812,0.02,0,0.02,
 07/30  23:00:00,250.1507056,0,0,0,24.92036353,149.5221812,2.188390527,0,2.188390527,
 07/30  24:00:00,237.9285083,0,0,0,24.92036353,149.5221812,2.188376798,0,2.188376798,
 07/31  01:00:00,287.7696756,0,0,0,24.92036353,199.3629083,2.188977909,0,2.188977909,
 07/31  02:00:00,287.7696756,0,0,0,24.92036353,199.3629083,2.189064292,0,2.189064292,
 07/31  03:00:00,287.7696756,0,0,0,24.92036353,199.3629083,2.189150437,0,2.189150437,
 07/31  04:00:00,299.9918731,0,0,0,24.92036353,199.3629083,2.188973963,0,2.188973963,
 07/31  05:00:00,332.2706226,0,0,0,49.84072707,199.3629083,2.191174137,0,2.191174137,
 07/31  06:00:00,944.8875776,34.62853177,461.1241013,0,49.84072707,199.3629083,2.190407198,0,2.190407198,
 07/31  07:00:00,1068.930815,29.09957203,466.5651543,0,149.5221812,199.3629083,6.555436309,0,6.555436309,
 07/31  08:00:00,1598.255462,31.5736678,445.160651,0,448.5665436,448.5665436,13.15588178,0,13.15588178,
 07/31  09:00:00,1563.405802,35.48712064,443.0628026,0,448.5665436,448.5665436,13.16585082,0,13.16585082,
 07/31  10:00:00,1517.431729,37.58448682,443.8797193,0,448.5665436,448.5665436,13.1706479,0,13.1706479,
 07/31  11:00:00,1515.069053,39.30463896,439.793358,0,448.5665436,448.5665436,15.40503073,0,15.40503073,
 07/31  12:00:00,1465.381041,36.69933823,442.5469609,0,448.5665436,398.7258165,19.86561283,0,19.86561283,
 07/31  13:00:00,1514.186018,42.99692646,435.2149469,0,448.5665436,448.5665436,17.64570699,0,17.64570699,
 07/31  14:00:00,1514.813295,44.61226072,434.2357182,0,448.5665436,448.5665436,13.1543548,0,13.1543548,
 07/31  15:00:00,1514.297732,47.71702997,430.6158203,0,448.5665436,448.5665436,10.96085602,0,10.96085602,
 07/31  16:00:00,1563.440561,49.41764247,429.164397,0,448.5665436,448.5665436,15.39064871,0,15.39064871,
 07/31  17:00:00,1450.043294,40.06750286,437.9807969,0,348.8850895,398.7258165,8.753501886,0,8.753501886,
 07/31  18:00:00,1258.754066,32.0322909,454.091896,0,249.2036353,299.0443624,8.739192582,0,8.739192582,
 07/31  19:00:00,1238.439609,30.86990778,459.3868642,0,249.2036353,299.0443624,4.371374326,0,4.371374326,
 07/31  20:00:00,1145.806086,29.24882752,466.6337207,0,149.5221812,249.2036353,6.551837702,0,6.551837702,
 07/31  21:00:00,1124.794984,29.10810628,470.2117067,0,149.5221812,249.2036353,2.191093488,0,2.191093488,
 07/31  22:00:00,349.3566327,0,0,0,49.84072707,199.3629083,2.189103003,0,2.189103003,
 07/31  23:00:00,299.9918735,0,0,0,24.92036353,199.3629083,2.189056955,0,2.189056955,
 07/31  24:00:00,399.110142,0.783575242,84.56030347,0,24.92036353,199.3629083,2.189144437,0,2.189144437,
 08/01  01:00:00,342.7798624,0.391787621,41.62010782,0,24.92036353,199.3629083,2.18896401,0,2.18896401,
 08/01  02:00:00,287.7696745,0,0,0,24.92036353,199.3629083,2.189048588,0,2.189048588,
 08/01  03:00:00,342.3859123,0.391787621,41.22615709,0,24.92036353,199.3629083,0.02,0,0.02,
 08/01  04:00:00,407.8476904,0.783575242,81.07565485,0,24.92036353,199.3629083,2.189133814,0,2.189133814,
 08/01  05:00:00,332.2706216,0,0,0,49.84072707,199.3629083,4.361930622,0,4.361930622,
 08/01  06:00:00,959.2448606,39.90145212,470.2659494,0,49.84072707,199.3629083,2.190293904,0,2.190293904,
 08/01  07:00:00,1064.810057,30.26754593,461.2764245,0,149.5221812,199.3629083,6.555555871,0,6.555555871,
 08/01  08:00:00,1604.894475,42.78549946,440.8223403,0,448.5665436,448.5665436,13.15468629,0,13.15468629,
 08/01  09:00:00,1580.166109,48.33530941,449.7945486,0,448.5665436,448.5665436,13.16381747,0,13.16381747,
 08/01  10:00:00,1543.40743,49.99161654,461.9747952,0,448.5665436,448.5665436,13.16850596,0,13.16850596,
 08/01  11:00:00,1547.616359,49.59292325,463.8734366,0,448.5665436,448.5665436,15.40459955,0,15.40459955,
 08/01  12:00:00,1494.600055,45.0231015,464.4300273,0,448.5665436,398.7258165,19.86860188,0,19.86860188,
 08/01  13:00:00,1555.160303,53.50499865,465.6811726,0,448.5665436,448.5665436,17.64493341,0,17.64493341,
 08/01  14:00:00,1556.89322,57.75852819,463.1693807,0,448.5665436,448.5665436,13.15189538,0,13.15189538,
 08/01  15:00:00,1560.771094,62.37923489,462.4269871,0,448.5665436,448.5665436,10.96031628,0,10.96031628,
 08/01  16:00:00,1621.57623,67.0376774,469.6800343,0,448.5665436,448.5665436,15.39179736,0,15.39179736,
 08/01  17:00:00,1501.233834,57.44058614,471.7982612,0,348.8850895,398.7258165,8.752990636,0,8.752990636,
 08/01  18:00:00,1277.919558,37.8276416,467.6953125,0,249.2036353,299.0443624,6.559504994,0,6.559504994,
 08/01  19:00:00,1247.142866,33.95218199,469.8764541,0,249.2036353,299.0443624,6.546976945,0,6.546976945,
 08/01  20:00:00,1141.452621,30.58183478,464.103755,0,149.5221812,249.2036353,4.373823741,0,4.373823741,
 08/01  21:00:00,1116.977601,29.83549458,463.626439,0,149.5221812,249.2036353,4.362292581,0,4.362292581,
 08/01  22:00:00,604.9762035,1.175362863,215.4490857,0,49.84072707,199.3629083,2.189071751,0,2.189071751,
 08/01  23:00:00,807.5447998,13.5849806,416.0341394,0,24.92036353,199.3629083,2.189068952,0,2.189068952,
 08/01  24:00:00,431.8025705,1.175362863,103.8626912,0,24.92036353,199.3629083,2.189135905,0,2.189135905,
 08/02  01:00:00,287.7696734,0,0,0,24.92036353,199.3629083,0.02,0,0.02,
 08/02  02:00:00,287.7696734,0,0,0,24.92036353,199.3629083,2.189058672,0,2.189058672,
 08/02  03:00:00,378.1802941,0.783575242,63.63048118,0,24.92036353,199.3629083,2.189141332,0,2.189141332,
 08/02  04:00:00,344.2133266,0.391787621,30.83138469,0,24.92036353,199.3629083,2.189120599,0,2.189120599,
 08/02  05:00:00,332.27062,0,0,0,49.84072707,199.3629083,4.361853023,0,4.361853023,
 08/02  06:00:00,915.9839091,39.69378779,427.1551786,0,49.84072707,199.3629083,2.190207844,0,2.190207844,
 08/02  07:00:00,1037.153765,29.47060731,435.1049865,0,149.5221812,199.3629083,6.55588052,0,6.55588052,
 08/02  08:00:00,1570.631577,41.87549119,411.285656,0,448.5665436,448.5665436,10.96753876,0,10.96753876,
 08/02  09:00:00,1557.749992,47.11872691,426.0575092,0,448.5665436,448.5665436,13.17166805,0,13.17166805,
 08/02  10:00:00,1510.641349,48.32193816,426.3518977,0,448.5665436,448.5665436,13.17637006,0,13.17637006,
 08/02  11:00:00,1511.465625,47.87964098,427.6149471,0,448.5665436,448.5665436,17.60339347,0,17.60339347,
 08/02  12:00:00,1465.135405,42.81046882,436.1902202,0,448.5665436,398.7258165,19.8649373,0,19.8649373,
 08/02  13:00:00,1511.861711,48.1956438,427.6919445,0,448.5665436,448.5665436,17.64280878,0,17.64280878,
 08/02  14:00:00,1510.155967,48.19901768,425.991639,0,448.5665436,448.5665436,10.96247216,0,10.96247216,
 08/02  15:00:00,1510.080157,50.66129314,423.4540008,0,448.5665436,448.5665436,13.14743967,0,13.14743967,
 08/02  16:00:00,1558.385235,52.98880265,420.5379265,0,448.5665436,448.5665436,13.19334511,0,13.19334511,
 08/02  17:00:00,1450.017465,45.47656711,432.5459139,0,348.8850895,398.7258165,10.93563426,0,10.93563426,
 08/02  18:00:00,1259.098043,35.66416819,450.804004,0,249.2036353,299.0443624,6.559748786,0,6.559748786,
 08/02  19:00:00,1254.230574,31.61981441,474.4891982,0,249.2036353,299.0443624,4.371436596,0,4.371436596,
 08/02  20:00:00,1135.959638,29.14480883,456.9894269,0,149.5221812,249.2036353,6.551623157,0,6.551623157,
