Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 04/05  14:00:00,0.851793216,4.985719303,0,4.233700474,0,0.116567681,0.116567681,0.116567681,0.065264332,0.014219435,0.299429816,0.339199952,0.728655511
 04/05  15:00:00,0.879131271,4.993957839,0,4.233471988,0,0.11656139,0.11656139,0.11656139,0.065264332,0.014219435,0.307918976,0.358055137,0.735823832
 04/05  16:00:00,0.996351844,5.08747466,0,4.252021411,0,0.117072116,0.117072116,0.117072116,0.069343354,0.01510815,0.35419975,0.423516473,0.806282402
 04/05  17:00:00,1.215989226,5.781164584,0,4.790618198,0,0.131901455,0.131901455,0.131901455,0.093817498,0.020440443,0.438213001,0.51450483,0.955108469
 04/05  18:00:00,1.334412977,5.603567656,0,4.473645504,0,0.123174156,0.123174156,0.123174156,0.171318844,0.037326011,0.39688501,0.558596956,1.09144727
 04/05  19:00:00,1.422455888,4.581798095,0,3.430251932,0,0.094446103,0.094446103,0.094446103,0.338558693,0.073763313,0.321993877,0.576581902,1.11183252
 04/05  20:00:00,1.662226265,4.242960531,0,3.171251681,0,0.087314976,0.087314976,0.087314976,0.55474683,0.1208652,0.28578324,0.59640402,1.030629904
 04/05  21:00:00,1.685641848,4.10502608,0,3.131698423,0,0.086225945,0.086225945,0.086225945,0.599616039,0.130641057,0.269566617,0.582480191,0.933207753
 04/05  22:00:00,1.369671572,3.866731244,0,3.058166794,0,0.084201377,0.084201377,0.084201377,0.448692343,0.097758611,0.217845283,0.504061958,0.773845815
 04/05  23:00:00,1.06769425,3.802160445,0,3.170966738,0,0.08730713,0.08730713,0.08730713,0.310005552,0.067542311,0.147706795,0.438020462,0.60102386
 04/05  24:00:00,0.756803222,3.54599963,0,3.1022544,0,0.085415254,0.085415254,0.085415254,0.159081772,0.034659865,0.098224691,0.36230964,0.418790171
 04/06  01:00:00,0.643283141,3.610667857,0,3.252026571,0,0.089538974,0.089538974,0.089538974,0.097896494,0.021329152,0.083814778,0.333591743,0.335664249
 04/06  02:00:00,0.589301651,3.656540638,0,3.320869746,0,0.091434452,0.091434452,0.091434452,0.065264332,0.014219435,0.071547418,0.329724012,0.312960256
 04/06  03:00:00,0.57624512,3.628424665,0,3.28658858,0,0.090490579,0.090490579,0.090490579,0.065264332,0.014219435,0.064076037,0.325082736,0.319445129
 04/06  04:00:00,0.574254375,3.710716857,0,3.303518455,0,0.090956714,0.090956714,0.090956714,0.065264332,0.014219435,0.073899201,0.312802692,0.385653268
 04/06  05:00:00,0.627496814,3.991890001,0,3.293195123,0,0.090672479,0.090672479,0.090672479,0.069343354,0.01510815,0.086198167,0.349062664,0.67465224
 04/06  06:00:00,0.807601786,5.229988032,0,3.987076432,0,0.109777311,0.109777311,0.109777311,0.114212563,0.024884007,0.138308322,0.403307582,1.215132696
 04/06  07:00:00,1.037178716,5.181616255,0,3.786535352,0,0.104255756,0.104255756,0.104255756,0.212109057,0.046213159,0.213944221,0.428544523,1.365563737
 04/06  08:00:00,0.981395609,5.651607119,0,4.298608367,0,0.118354808,0.118354808,0.118354808,0.171318844,0.037326011,0.274974304,0.36230964,1.328043692
 04/06  09:00:00,0.888238033,5.852588057,0,4.621114495,0,0.127234461,0.127234461,0.127234461,0.081580418,0.017774293,0.336182059,0.308354802,1.210234788
 04/06  10:00:00,0.895475255,5.880229571,0,4.7890319,0,0.131857779,0.131857779,0.131857779,0.065264332,0.014219435,0.351414912,0.315606797,1.069459396
 04/06  11:00:00,0.926948202,6.342153397,0,5.377275502,0,0.148054058,0.148054058,0.148054058,0.065264332,0.014219435,0.366594887,0.31570349,0.943132961
 04/06  12:00:00,0.899166891,5.779430139,0,4.913486695,0,0.135284428,0.135284428,0.135284428,0.065264332,0.014219435,0.356901334,0.310385361,0.84456481
 04/06  13:00:00,0.876443816,5.682168944,0,4.875231776,0,0.134231145,0.134231145,0.134231145,0.065264332,0.014219435,0.324498591,0.321118312,0.784819273
 04/06  14:00:00,0.853410674,5.042548019,0,4.292446011,0,0.118185138,0.118185138,0.118185138,0.065264332,0.014219435,0.299429816,0.339199952,0.726738691
 04/06  15:00:00,0.864769091,4.470691536,0,3.711842283,0,0.102199211,0.102199211,0.102199211,0.065264332,0.014219435,0.307918976,0.358055137,0.734187234
 04/06  16:00:00,0.970713256,4.154410269,0,3.320836181,0,0.091433528,0.091433528,0.091433528,0.069343354,0.01510815,0.35419975,0.423516473,0.804403242
 04/06  17:00:00,1.167967938,4.035078809,0,3.046500553,0,0.083880167,0.083880167,0.083880167,0.093817498,0.020440443,0.438213001,0.51450483,0.95314034
 04/06  18:00:00,1.287540683,3.899612734,0,2.77125893,0,0.076301861,0.076301861,0.076301861,0.171318844,0.037326011,0.39688501,0.558596956,1.089878922
 04/06  19:00:00,1.401808396,3.831791257,0,2.680341722,0,0.073798612,0.073798612,0.073798612,0.338558693,0.073763313,0.321993877,0.576581902,1.111735892
 04/06  20:00:00,1.648131348,3.73179869,0,2.65932884,0,0.073220058,0.073220058,0.073220058,0.55474683,0.1208652,0.28578324,0.59640402,1.031390904
 04/06  21:00:00,1.677213971,3.798713849,0,2.825600646,0,0.077798067,0.077798067,0.077798067,0.599616039,0.130641057,0.269566617,0.582480191,0.932993299
 04/06  22:00:00,1.375397482,4.07468821,0,3.266129966,0,0.089927286,0.089927286,0.089927286,0.448692343,0.097758611,0.217845283,0.504061958,0.773839609
 04/06  23:00:00,1.082898398,4.354505806,0,3.723176447,0,0.102511277,0.102511277,0.102511277,0.310005552,0.067542311,0.147706795,0.438020462,0.601159512
 04/06  24:00:00,0.788631256,4.701890888,0,4.258238301,0,0.117243288,0.117243288,0.117243288,0.159081772,0.034659865,0.098224691,0.36230964,0.418697527
 04/07  01:00:00,0.683453313,5.069476408,0,4.710994239,0,0.129709146,0.129709146,0.129709146,0.097896494,0.021329152,0.083814778,0.333591743,0.335505132
 04/07  02:00:00,0.638341075,5.43691038,0,5.101965769,0,0.140473876,0.140473876,0.140473876,0.065264332,0.014219435,0.071547418,0.329724012,0.312233975
 04/07  03:00:00,0.631712278,5.642016903,0,5.301137852,0,0.145957738,0.145957738,0.145957738,0.065264332,0.014219435,0.064076037,0.325082736,0.318488096
 04/07  04:00:00,0.634003422,5.879295173,0,5.473584511,0,0.150705761,0.150705761,0.150705761,0.065264332,0.014219435,0.073899201,0.312802692,0.384165528
 04/07  05:00:00,0.689876838,6.25532745,0,5.558817433,0,0.153052503,0.153052503,0.153052503,0.069343354,0.01510815,0.086198167,0.349062664,0.672467378
 04/07  06:00:00,0.847674782,6.681384555,0,5.442514705,0,0.149850307,0.149850307,0.149850307,0.114212563,0.024884007,0.138308322,0.403307582,1.211090946
 04/07  07:00:00,1.071742595,6.43267357,0,5.041884244,0,0.138819635,0.138819635,0.138819635,0.212109057,0.046213159,0.213944221,0.428544523,1.36127216
 04/07  08:00:00,0.988445066,5.903290624,0,4.554642358,0,0.125404265,0.125404265,0.125404265,0.171318844,0.037326011,0.274974304,0.36230964,1.323693206
 04/07  09:00:00,0.864599169,4.990147603,0,3.762558606,0,0.103595598,0.103595598,0.103595598,0.081580418,0.017774293,0.336182059,0.308354802,1.206350223
 04/07  10:00:00,0.850765352,4.253809068,0,3.165182691,0,0.087147876,0.087147876,0.087147876,0.065264332,0.014219435,0.351414912,0.315606797,1.066888102
 04/07  11:00:00,0.839317499,3.157933999,0,2.194556683,0,0.060423354,0.060423354,0.060423354,0.065264332,0.014219435,0.366594887,0.31570349,0.941632381
 04/07  12:00:00,0.801672917,2.238178435,0,1.372537095,0,0.037790455,0.037790455,0.037790455,0.065264332,0.014219435,0.356901334,0.310385361,0.844262707
 04/07  13:00:00,0.76073111,1.480818587,0,0.672583709,0,0.018518439,0.018518439,0.018518439,0.065264332,0.014219435,0.324498591,0.321118312,0.786116983
 04/07  14:00:00,0.737767604,0.844503585,0,0.0923271,0,0.002542068,0.002542068,0.002542068,0.065264332,0.014219435,0.299429816,0.339199952,0.728813168
 04/07  15:00:00,0.762569881,0.76089755,0,0,0,0,0,0,0.065264332,0.014219435,0.307918976,0.358055137,0.736235531
 04/07  16:00:00,0.879279727,0.835371345,0,0,0,0,0,0,0.069343354,0.01510815,0.35419975,0.423516473,0.806200498
 04/07  17:00:00,1.084087771,0.989729307,0,0,0,0,0,0,0.093817498,0.020440443,0.438213001,0.51450483,0.954291391
 04/07  18:00:00,1.211238821,1.128730388,0,0,0,0,0,0,0.171318844,0.037326011,0.39688501,0.558596956,1.090255507
 04/07  19:00:00,1.328009784,1.151565249,0,0,0,0,0,0,0.338558693,0.073763313,0.321993877,0.576581902,1.111851606
 04/07  20:00:00,1.574911289,1.072338502,0,0,0,0,0,0,0.55474683,0.1208652,0.28578324,0.59640402,1.031259557
 04/07  21:00:00,1.599415904,0.973359942,0,0,0,0,0,0,0.599616039,0.130641057,0.269566617,0.582480191,0.933240038
 04/07  22:00:00,1.285579641,0.813354425,0,0.003975024,0,0.000109445,0.000109445,0.000109445,0.448692343,0.097758611,0.217845283,0.504061958,0.774660766
 04/07  23:00:00,0.993031534,1.092156377,0,0.459241031,0,0.012644414,0.012644414,0.012644414,0.310005552,0.067542311,0.147706795,0.438020462,0.602745498
 04/07  24:00:00,0.702543339,1.577600646,0,1.131552981,0,0.03115537,0.03115537,0.03115537,0.159081772,0.034659865,0.098224691,0.36230964,0.421092605
 04/08  01:00:00,0.60658608,2.145508425,0,1.775846551,0,0.048894889,0.048894889,0.048894889,0.097896494,0.021329152,0.087761802,0.333591743,0.346684837
 04/08  02:00:00,0.563076137,2.61699303,0,2.273528237,0,0.0625977,0.0625977,0.0625977,0.065264332,0.014219435,0.074158657,0.329724012,0.320754156
 04/08  03:00:00,0.560712245,3.022345415,0,2.672848572,0,0.073592301,0.073592301,0.073592301,0.065264332,0.014219435,0.065441441,0.325082736,0.327105887
 04/08  04:00:00,0.570977394,3.508875638,0,3.087484049,0,0.085008578,0.085008578,0.085008578,0.065264332,0.014219435,0.076570357,0.312802692,0.399846454
 04/08  05:00:00,0.63374812,4.108254131,0,3.371450004,0,0.092827093,0.092827093,0.092827093,0.069343354,0.01510815,0.090294859,0.349062664,0.712761489
 04/08  06:00:00,0.806152086,4.877166447,0,3.548508641,0,0.097702099,0.097702099,0.097702099,0.114212563,0.024884007,0.148933834,0.403307582,1.300878901
 04/08  07:00:00,1.03776238,4.53881125,0,3.039159991,0,0.083678058,0.083678058,0.083678058,0.212109057,0.046213159,0.235105583,0.428544523,1.470134093
 04/08  08:00:00,0.970852704,4.200638247,0,2.737581209,0,0.075374603,0.075374603,0.075374603,0.171318844,0.037326011,0.307411605,0.36230964,1.438101979
 04/08  09:00:00,0.869438374,3.636664901,0,2.302803491,0,0.063403744,0.063403744,0.063403744,0.081580418,0.017774293,0.381213118,0.308354802,1.312622636
 04/08  10:00:00,0.871557669,3.251464877,0,2.071091938,0,0.057023964,0.057023964,0.057023964,0.065264332,0.014219435,0.402331141,0.315606797,1.158634664
 04/08  11:00:00,0.870393459,2.456677605,0,1.416850759,0,0.039010555,0.039010555,0.039010555,0.065264332,0.014219435,0.419083647,0.31570349,1.018081911
 04/08  12:00:00,0.84036055,1.973197434,0,1.041197287,0,0.028667581,0.028667581,0.028667581,0.065264332,0.014219435,0.40471184,0.310385361,0.910621513
 04/08  13:00:00,0.819209269,2.079447774,0,1.213388308,0,0.033408566,0.033408566,0.033408566,0.065264332,0.014219435,0.368086624,0.321118312,0.843941571
 04/08  14:00:00,0.809261391,2.072174624,0,1.267930205,0,0.034910283,0.034910283,0.034910283,0.065264332,0.014219435,0.338555388,0.339199952,0.780881102
 04/08  15:00:00,0.843285582,2.397997888,0,1.585598263,0,0.043656729,0.043656729,0.043656729,0.065264332,0.014219435,0.344977949,0.358055137,0.787737606
 04/08  16:00:00,0.973136345,3.00212705,0,2.104314786,0,0.057938698,0.057938698,0.057938698,0.069343354,0.01510815,0.39011767,0.423516473,0.868641418
 04/08  17:00:00,1.202878618,4.094312457,0,3.030474491,0,0.083438917,0.083438917,0.083438917,0.093817498,0.020440443,0.473564931,0.51450483,1.02840005
 04/08  18:00:00,1.316804303,3.811437671,0,2.587964607,0,0.071255167,0.071255167,0.071255167,0.171318844,0.037326011,0.431195325,0.558596956,1.184998182
 04/08  19:00:00,1.435973989,3.934622819,0,2.677466592,0,0.07371945,0.07371945,0.07371945,0.338558693,0.073763313,0.356238631,0.576581902,1.217442584
 04/08  20:00:00,1.683459725,3.849878249,0,2.676508299,0,0.073693065,0.073693065,0.073693065,0.55474683,0.1208652,0.32063861,0.59640402,1.132291005
 04/08  21:00:00,1.712522855,3.87184946,0,2.814778351,0,0.077500094,0.077500094,0.077500094,0.599616039,0.130641057,0.305173474,0.582480191,1.016951205
 04/08  22:00:00,1.39852875,3.95310903,0,3.078649862,0,0.084765343,0.084765343,0.084765343,0.448692343,0.097758611,0.246138495,0.504061958,0.839740532
 04/08  23:00:00,1.088272266,4.026546017,0,3.354133067,0,0.092350301,0.092350301,0.092350301,0.310005552,0.067542311,0.16324164,0.438020462,0.642243101
 04/08  24:00:00,0.784940872,4.344444049,0,3.885450695,0,0.10697922,0.10697922,0.10697922,0.159081772,0.034659865,0.104798374,0.36230964,0.434038294
 04/09  01:00:00,0.672202672,4.526156479,0,4.159019957,0,0.114511481,0.114511481,0.114511481,0.097896494,0.021329152,0.087761802,0.333591743,0.344159486
 04/09  02:00:00,0.614988089,4.500227459,0,4.158953544,0,0.114509652,0.114509652,0.114509652,0.065264332,0.014219435,0.074158657,0.329724012,0.318563278
 04/09  03:00:00,0.605326284,4.640631593,0,4.293216046,0,0.11820634,0.11820634,0.11820634,0.065264332,0.014219435,0.065441441,0.325082736,0.325024592
 04/09  04:00:00,0.604928025,4.740142543,0,4.320560013,0,0.118959209,0.118959209,0.118959209,0.065264332,0.014219435,0.076570357,0.312802692,0.398037396
 04/09  05:00:00,0.65795505,4.985105061,0,4.250637868,0,0.117034023,0.117034023,0.117034023,0.069343354,0.01510815,0.090294859,0.349062664,0.710424554
 04/09  06:00:00,0.820194958,5.38347722,0,4.058541209,0,0.111744971,0.111744971,0.111744971,0.114212563,0.024884007,0.148933834,0.403307582,1.297157107
 04/09  07:00:00,1.072177883,5.78566951,0,4.289119935,0,0.118093561,0.118093561,0.118093561,0.212109057,0.046213159,0.235105583,0.428544523,1.467032408
 04/09  08:00:00,1.017854923,5.905106996,0,4.444686577,0,0.122376821,0.122376821,0.122376821,0.171318844,0.037326011,0.307411605,0.36230964,1.435465359
 04/09  09:00:00,0.936388421,6.065312899,0,4.734407551,0,0.130353791,0.130353791,0.130353791,0.081580418,0.017774293,0.381213118,0.308354802,1.309666574
 04/09  10:00:00,0.977208095,7.08522986,0,5.908281232,0,0.16267439,0.16267439,0.16267439,0.065264332,0.014219435,0.402331141,0.315606797,1.155210354
 04/09  11:00:00,0.993705516,6.931288133,0,5.895504769,0,0.162322612,0.162322612,0.162322612,0.065264332,0.014219435,0.419083647,0.31570349,1.01403843
 04/09  12:00:00,0.975523573,6.876676266,0,5.950274572,0,0.163830604,0.163830604,0.163830604,0.065264332,0.014219435,0.40471184,0.310385361,0.90502306
 04/09  13:00:00,0.943982162,6.604919026,0,5.745099424,0,0.158181459,0.158181459,0.158181459,0.065264332,0.014219435,0.368086624,0.321118312,0.837701707
 04/09  14:00:00,0.932768783,6.551565517,0,5.753678757,0,0.158417676,0.158417676,0.158417676,0.065264332,0.014219435,0.338555388,0.339199952,0.774523443
 04/09  15:00:00,0.947930172,6.192332632,0,5.386255935,0,0.148301319,0.148301319,0.148301319,0.065264332,0.014219435,0.344977949,0.358055137,0.781414677
 04/09  16:00:00,1.058734019,6.104738135,0,5.21319464,0,0.143536373,0.143536373,0.143536373,0.069343354,0.01510815,0.39011767,0.423516473,0.862372648
 04/09  17:00:00,1.271978155,6.598150079,0,5.540147321,0,0.152538454,0.152538454,0.152538454,0.093817498,0.020440443,0.473564931,0.51450483,1.022564842
 04/09  18:00:00,1.395756929,6.673702671,0,5.455498449,0,0.150207792,0.150207792,0.150207792,0.171318844,0.037326011,0.431195325,0.558596956,1.179729341
 04/09  19:00:00,1.491659154,5.951672553,0,4.699933792,0,0.129404616,0.129404616,0.129404616,0.338558693,0.073763313,0.356238631,0.576581902,1.212025118
 04/09  20:00:00,1.729172281,5.504433751,0,4.33677356,0,0.119405621,0.119405621,0.119405621,0.55474683,0.1208652,0.32063861,0.59640402,1.126581245
 04/09  21:00:00,1.754214658,5.382063084,0,4.329011172,0,0.119191897,0.119191897,0.119191897,0.599616039,0.130641057,0.305173474,0.582480191,1.012932009
 04/09  22:00:00,1.440487071,5.474013516,0,4.602562496,0,0.126723664,0.126723664,0.126723664,0.448692343,0.097758611,0.246138495,0.504061958,0.836732385
 04/09  23:00:00,1.130850548,5.570452502,0,4.900562488,0,0.134928583,0.134928583,0.134928583,0.310005552,0.067542311,0.16324164,0.438020462,0.639720166
 04/09  24:00:00,0.822397126,5.703025255,0,5.24584973,0,0.144435475,0.144435475,0.144435475,0.159081772,0.034659865,0.104798374,0.36230964,0.432220465
 04/10  01:00:00,0.706817457,5.916056951,0,5.559572367,0,0.153073289,0.153073289,0.153073289,0.097896494,0.021329152,0.083814778,0.333591743,0.333507548
 04/10  02:00:00,0.654000536,6.004099471,0,5.670712331,0,0.156133338,0.156133338,0.156133338,0.065264332,0.014219435,0.071547418,0.329724012,0.310676504
 04/10  03:00:00,0.647749227,6.222900301,0,5.883594624,0,0.161994686,0.161994686,0.161994686,0.065264332,0.014219435,0.064076037,0.325082736,0.316914721
 04/10  04:00:00,0.650288843,6.469102878,0,6.065065756,0,0.166991183,0.166991183,0.166991183,0.065264332,0.014219435,0.073899201,0.312802692,0.382491988
 04/10  05:00:00,0.707659498,6.89750903,0,6.2046779,0,0.170835164,0.170835164,0.170835164,0.069343354,0.01510815,0.086198167,0.349062664,0.668788491
 04/10  06:00:00,0.875993811,7.702372544,0,6.471052679,0,0.178169336,0.178169336,0.178169336,0.114212563,0.024884007,0.138308322,0.403307582,1.203540961
 04/10  07:00:00,1.098474469,7.394802947,0,6.012777255,0,0.165551508,0.165551508,0.165551508,0.212109057,0.046213159,0.213944221,0.428544523,1.352508525
 04/10  08:00:00,1.016290909,6.906255625,0,5.565994389,0,0.153250109,0.153250109,0.153250109,0.171318844,0.037326011,0.274974304,0.36230964,1.315306177
 04/10  09:00:00,0.903624753,6.400327803,0,5.179955174,0,0.142621181,0.142621181,0.142621181,0.081580418,0.017774293,0.336182059,0.308354802,1.199133854
 04/10  10:00:00,0.89808463,5.965695413,0,4.883803556,0,0.134467154,0.134467154,0.134467154,0.065264332,0.014219435,0.351414912,0.315606797,1.060153582
 04/10  11:00:00,0.880274963,4.639187179,0,3.68211854,0,0.101380818,0.101380818,0.101380818,0.065264332,0.014219435,0.366594887,0.31570349,0.935323705
 04/10  12:00:00,0.845519805,3.825252993,0,2.965041904,0,0.081637343,0.081637343,0.081637343,0.065264332,0.014219435,0.356901334,0.310385361,0.838832455
 04/10  13:00:00,0.811283823,3.311754412,0,2.508641909,0,0.069071152,0.069071152,0.069071152,0.065264332,0.014219435,0.324498591,0.321118312,0.780994608
 04/10  14:00:00,0.789084727,2.703647786,0,1.956148419,0,0.053859191,0.053859191,0.053859191,0.065264332,0.014219435,0.299429816,0.339199952,0.72413605
 04/10  15:00:00,0.810556182,2.498807521,0,1.742846946,0,0.047986301,0.047986301,0.047986301,0.065264332,0.014219435,0.307918976,0.358055137,0.731298556
 04/10  16:00:00,0.933435389,2.797349606,0,1.966916115,0,0.054155662,0.054155662,0.054155662,0.069343354,0.01510815,0.35419975,0.423516473,0.801262644
 04/10  17:00:00,1.153027335,3.487741015,0,2.503862682,0,0.068939564,0.068939564,0.068939564,0.093817498,0.020440443,0.438213001,0.51450483,0.948440417
 04/10  18:00:00,1.272335357,3.340459889,0,2.219006435,0,0.061096536,0.061096536,0.061096536,0.171318844,0.037326011,0.39688501,0.558596956,1.082978573
 04/10  19:00:00,1.39318358,3.511316237,0,2.367091184,0,0.065173796,0.065173796,0.065173796,0.338558693,0.073763313,0.321993877,0.576581902,1.10451141
 04/10  20:00:00,1.645667021,3.635463332,0,2.569825279,0,0.070755731,0.070755731,0.070755731,0.55474683,0.1208652,0.28578324,0.59640402,1.024559108
 04/10  21:00:00,1.681111532,3.933968168,0,2.967158816,0,0.081695629,0.081695629,0.081695629,0.599616039,0.130641057,0.269566617,0.582480191,0.926689449
 04/10  22:00:00,1.381718123,4.299197664,0,3.495693631,0,0.096247928,0.096247928,0.096247928,0.448692343,0.097758611,0.217845283,0.504061958,0.768785397
 04/10  23:00:00,1.086008877,4.464065127,0,3.836148046,0,0.105621757,0.105621757,0.105621757,0.310005552,0.067542311,0.147706795,0.438020462,0.597747233
 04/10  24:00:00,0.790724584,4.776226183,0,4.334267301,0,0.119336616,0.119336616,0.119336616,0.159081772,0.034659865,0.098224691,0.36230964,0.417003823
