Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 10/15  11:00:00,0.982130463,5.050650818,0,4.199104335,0,0.115615135,0.115615135,0.115615135,0.10367836,0.022588873,0.417737466,0.305398628,0.830511323
 10/15  12:00:00,0.948219285,4.421135118,0,3.656277164,0,0.10066932,0.10066932,0.10066932,0.10367836,0.022588873,0.403916643,0.300254088,0.744177139
 10/15  13:00:00,0.912105897,4.062193666,0,3.349490552,0,0.092222477,0.092222477,0.092222477,0.10367836,0.022588873,0.365867481,0.310636706,0.691307168
 10/15  14:00:00,0.886574473,3.529250471,0,2.865725768,0,0.078902844,0.078902844,0.078902844,0.10367836,0.022588873,0.336164252,0.328128143,0.640923987
 10/15  15:00:00,0.909958994,3.190867064,0,2.519985702,0,0.069383484,0.069383484,0.069383484,0.109135134,0.023777747,0.344182752,0.346367877,0.647024335
 10/15  16:00:00,1.049163433,3.014467177,0,2.273902382,0,0.062608002,0.062608002,0.062608002,0.136418834,0.029722188,0.393609916,0.409692493,0.712346113
 10/15  17:00:00,1.350702774,3.761589816,0,2.88467691,0,0.079424631,0.079424631,0.079424631,0.223726957,0.048744404,0.483983879,0.497710904,0.842631717
 10/15  18:00:00,1.580836925,3.117062343,0,2.109037546,0,0.058068731,0.058068731,0.058068731,0.409256585,0.089166582,0.436869206,0.540363821,0.970805773
 10/15  19:00:00,1.769765332,3.074874365,0,2.037587882,0,0.056101487,0.056101487,0.056101487,0.643897005,0.140288752,0.354604366,0.557761721,0.998869131
 10/15  20:00:00,1.832096579,3.080824453,0,2.111850356,0,0.058146177,0.058146177,0.058146177,0.709378119,0.154555418,0.315968038,0.576936826,0.929236007
 10/15  21:00:00,1.676378062,3.496327259,0,2.621254787,0,0.072171755,0.072171755,0.072171755,0.594786295,0.129588761,0.299251766,0.563467484,0.83626212
 10/15  22:00:00,1.369563819,3.65231695,0,2.924470434,0,0.080520277,0.080520277,0.080520277,0.447453915,0.097488789,0.239379941,0.487608897,0.69426113
 10/15  23:00:00,1.065434934,3.812824992,0,3.247300284,0,0.089408843,0.089408843,0.089408843,0.311034998,0.067766601,0.156389433,0.423723058,0.536339633
 10/15  24:00:00,0.756341667,3.962036084,0,3.568946654,0,0.098264825,0.098264825,0.098264825,0.158245844,0.034477737,0.097757751,0.35048351,0.368948927
 10/16  01:00:00,0.643118968,4.188402297,0,3.87659675,0,0.106735442,0.106735442,0.106735442,0.098221587,0.021399981,0.076946966,0.322702991,0.289578502
 10/16  02:00:00,0.599752325,4.63541611,0,4.342227899,0,0.119555797,0.119555797,0.119555797,0.065481055,0.014266654,0.064375311,0.318961507,0.271218871
 10/16  03:00:00,0.586471031,4.583823141,0,4.286034211,0,0.1180086,0.1180086,0.1180086,0.065481055,0.014266654,0.057130995,0.314471727,0.276128836
 10/16  04:00:00,0.586279863,4.682019172,0,4.33235075,0,0.119283847,0.119283847,0.119283847,0.065481055,0.014266654,0.067543792,0.302592515,0.328826541
 10/16  05:00:00,0.641714644,4.951032309,0,4.366491408,0,0.120223851,0.120223851,0.120223851,0.070937812,0.015455542,0.080316512,0.337668927,0.561283037
 10/16  06:00:00,0.838824912,5.310994594,0,4.289242975,0,0.118096948,0.118096948,0.118096948,0.147332381,0.032099972,0.134040371,0.39014324,0.994879445
 10/16  07:00:00,1.145209975,5.550977871,0,4.408555358,0,0.12138201,0.12138201,0.12138201,0.300121534,0.065388817,0.21164919,0.414556423,1.113868815
 10/16  08:00:00,1.071400893,4.926663718,0,3.820346071,0,0.105186676,0.105186676,0.105186676,0.267380978,0.058255502,0.272982227,0.35048351,1.082177145
 10/16  09:00:00,0.914570347,4.83216685,0,3.824889529,0,0.105311773,0.105311773,0.105311773,0.130962144,0.028533314,0.334361307,0.298289809,0.986731801
 10/16  10:00:00,0.907942141,4.894781074,0,4.000174203,0,0.110137936,0.110137936,0.110137936,0.10367836,0.022588873,0.349119881,0.305305091,0.873578154
 10/16  11:00:00,0.896352011,3.783302876,0,2.99003347,0,0.082325443,0.082325443,0.082325443,0.10367836,0.022588873,0.365248706,0.305398628,0.772234247
 10/16  12:00:00,0.864798492,3.077775039,0,2.362923052,0,0.065059033,0.065059033,0.065059033,0.10367836,0.022588873,0.356106137,0.300254088,0.694171172
 10/16  13:00:00,0.833196036,2.736163488,0,2.066613159,0,0.056900649,0.056900649,0.056900649,0.10367836,0.022588873,0.322279448,0.310636706,0.648154383
 10/16  14:00:00,0.806093155,1.988670206,0,1.363698468,0,0.037547098,0.037547098,0.037547098,0.10367836,0.022588873,0.29703868,0.328128143,0.602371022
 10/16  15:00:00,0.843441671,2.082403174,0,1.450067942,0,0.039925134,0.039925134,0.039925134,0.109135134,0.023777747,0.307123779,0.346367877,0.608478204
 10/16  16:00:00,0.989522283,2.106042754,0,1.41228231,0,0.038884771,0.038884771,0.038884771,0.136418834,0.029722188,0.357691996,0.409692493,0.665541762
 10/16  17:00:00,1.295908911,2.998624253,0,2.178552182,0,0.059982698,0.059982698,0.059982698,0.223726957,0.048744404,0.448631948,0.497710904,0.785790882
 10/16  18:00:00,1.539518726,2.788352782,0,1.854513467,0,0.051060847,0.051060847,0.051060847,0.409256585,0.089166582,0.402558891,0.540363821,0.896620291
 10/16  19:00:00,1.731090211,2.830151905,0,1.876678386,0,0.05167112,0.05167112,0.05167112,0.643897005,0.140288752,0.320359612,0.557761721,0.915056167
 10/16  20:00:00,1.802896976,3.206755563,0,2.317265997,0,0.063801945,0.063801945,0.063801945,0.709378119,0.154555418,0.281112667,0.576936826,0.849751477
 10/16  21:00:00,1.648369719,3.705644771,0,2.897230387,0,0.079770269,0.079770269,0.079770269,0.594786295,0.129588761,0.263644909,0.563467484,0.769604031
 10/16  22:00:00,1.357126816,4.175564928,0,3.500362798,0,0.096376486,0.096376486,0.096376486,0.447453915,0.097488789,0.211086729,0.487608897,0.641616745
 10/16  23:00:00,1.069137534,4.478588892,0,3.945998066,0,0.108646289,0.108646289,0.108646289,0.311034998,0.067766601,0.140854588,0.423723058,0.50340575
 10/16  24:00:00,0.777848729,4.969496667,0,4.588830259,0,0.12634557,0.12634557,0.12634557,0.158245844,0.034477737,0.091184068,0.35048351,0.356525905
 10/17  01:00:00,0.668809324,5.121946984,0,4.809662167,0,0.132425798,0.132425798,0.132425798,0.098221587,0.021399981,0.076946966,0.322702991,0.290057772
 10/17  02:00:00,0.625936588,5.586470115,0,5.293231875,0,0.145740061,0.145740061,0.145740061,0.065481055,0.014266654,0.064375311,0.318961507,0.2712689
 10/17  03:00:00,0.624958102,5.9818772,0,5.6838722,0,0.156495672,0.156495672,0.156495672,0.065481055,0.014266654,0.057130995,0.314471727,0.276344906
 10/17  04:00:00,0.625598219,6.11054432,0,5.760380705,0,0.158602202,0.158602202,0.158602202,0.065481055,0.014266654,0.067543792,0.302592515,0.329321734
 10/17  05:00:00,0.680635493,6.365362842,0,5.780084044,0,0.1591447,0.1591447,0.1591447,0.070937812,0.015455542,0.080316512,0.337668927,0.562020934
 10/17  06:00:00,0.872905875,6.55082844,0,5.527052549,0,0.152177912,0.152177912,0.152177912,0.147332381,0.032099972,0.134040371,0.39014324,0.996903717
 10/17  07:00:00,1.168294141,6.391827461,0,5.246964814,0,0.144466176,0.144466176,0.144466176,0.300121534,0.065388817,0.21164919,0.414556423,1.116308949
 10/17  08:00:00,1.091404805,5.655433546,0,4.546881695,0,0.125190589,0.125190589,0.125190589,0.267380978,0.058255502,0.272982227,0.35048351,1.084411349
 10/17  09:00:00,0.905796563,4.515243332,0,3.506228549,0,0.096537989,0.096537989,0.096537989,0.130962144,0.028533314,0.334361307,0.298289809,0.988469262
 10/17  10:00:00,0.886207385,4.107360011,0,3.210774893,0,0.088403179,0.088403179,0.088403179,0.10367836,0.022588873,0.349119881,0.305305091,0.875556401
 10/17  11:00:00,0.862820828,2.567635214,0,1.772191733,0,0.04879426,0.04879426,0.04879426,0.10367836,0.022588873,0.365248706,0.305398628,0.774408322
 10/17  12:00:00,0.83317335,1.931601955,0,1.214308142,0,0.033433892,0.033433892,0.033433892,0.10367836,0.022588873,0.356106137,0.300254088,0.696612998
 10/17  13:00:00,0.794272257,1.325158405,0,0.652914075,0,0.017976869,0.017976869,0.017976869,0.10367836,0.022588873,0.322279448,0.310636706,0.650848384
 10/17  14:00:00,0.779482434,1.024498138,0,0.397205689,0,0.010936377,0.010936377,0.010936377,0.10367836,0.022588873,0.29703868,0.328128143,0.604691732
 10/17  15:00:00,0.824344927,1.39173113,0,0.756480386,0,0.02082839,0.02082839,0.02082839,0.109135134,0.023777747,0.307123779,0.346367877,0.611393717
 10/17  16:00:00,0.969154165,1.368179037,0,0.672518866,0,0.018516653,0.018516653,0.018516653,0.136418834,0.029722188,0.357691996,0.409692493,0.667441489
 10/17  17:00:00,1.269344986,2.036006379,0,1.21375904,0,0.033418773,0.033418773,0.033418773,0.223726957,0.048744404,0.448631948,0.497710904,0.787966151
 10/17  18:00:00,1.51014221,1.723730576,0,0.787567924,0,0.021684332,0.021684332,0.021684332,0.409256585,0.089166582,0.402558891,0.540363821,0.898943627
 10/17  19:00:00,1.699170851,1.673046237,0,0.717377555,0,0.019751761,0.019751761,0.019751761,0.643897005,0.140288752,0.320359612,0.557761721,0.91725133
 10/17  20:00:00,1.763603297,1.781634836,0,0.890132306,0,0.024508266,0.024508266,0.024508266,0.709378119,0.154555418,0.281112667,0.576936826,0.85176444
 10/17  21:00:00,1.597652474,1.865346434,0,1.055196448,0,0.029053024,0.029053024,0.029053024,0.594786295,0.129588761,0.263644909,0.563467484,0.771339633
 10/17  22:00:00,1.298518385,2.048618979,0,1.371723561,0,0.037768055,0.037768055,0.037768055,0.447453915,0.097488789,0.211086729,0.487608897,0.643310032
 10/17  23:00:00,1.012622662,2.427796265,0,1.893396204,0,0.052131417,0.052131417,0.052131417,0.311034998,0.067766601,0.140854588,0.423723058,0.505214986
 10/17  24:00:00,0.718518599,2.816355992,0,2.433979096,0,0.06701544,0.06701544,0.06701544,0.158245844,0.034477737,0.091184068,0.35048351,0.358236393
 10/18  01:00:00,0.614585516,3.153376327,0,2.840270996,0,0.07820199,0.07820199,0.07820199,0.098221587,0.021399981,0.076946966,0.322702991,0.290878286
 10/18  02:00:00,0.565052738,3.376512321,0,3.081950138,0,0.084856211,0.084856211,0.084856211,0.065481055,0.014266654,0.064375311,0.318961507,0.272592844
 10/18  03:00:00,0.560132787,3.628550474,0,3.329437723,0,0.091670357,0.091670357,0.091670357,0.065481055,0.014266654,0.057130995,0.314471727,0.277452657
 10/18  04:00:00,0.564444393,3.89066957,0,3.539293546,0,0.097448377,0.097448377,0.097448377,0.065481055,0.014266654,0.067543792,0.302592515,0.330534144
 10/18  05:00:00,0.622007238,4.238209665,0,3.650724796,0,0.100516445,0.100516445,0.100516445,0.070937812,0.015455542,0.080316512,0.337668927,0.564227005
 10/18  06:00:00,0.815680475,4.476138914,0,3.448644527,0,0.094952512,0.094952512,0.094952512,0.147332381,0.032099972,0.134040371,0.39014324,1.000622212
 10/18  07:00:00,1.113920958,4.420956644,0,3.272148398,0,0.090092994,0.090092994,0.090092994,0.300121534,0.065388817,0.21164919,0.414556423,1.120254547
 10/18  08:00:00,1.051249856,4.201107161,0,3.088466937,0,0.08503564,0.08503564,0.08503564,0.267380978,0.058255502,0.272982227,0.35048351,1.08849972
 10/18  09:00:00,0.879847109,3.576461159,0,2.563752774,0,0.070588535,0.070588535,0.070588535,0.130962144,0.028533314,0.334361307,0.298289809,0.992162865
 10/18  10:00:00,0.860632146,3.181437941,0,2.281890487,0,0.062827941,0.062827941,0.062827941,0.10367836,0.022588873,0.349119881,0.305305091,0.878518738
 10/18  11:00:00,0.851221678,2.14890781,0,1.35091438,0,0.03719511,0.03719511,0.03719511,0.10367836,0.022588873,0.365248706,0.305398628,0.77695827
 10/18  12:00:00,0.832653055,1.914740855,0,1.195411179,0,0.032913596,0.032913596,0.032913596,0.10367836,0.022588873,0.356106137,0.300254088,0.698648861
 10/18  13:00:00,0.806585766,1.773752361,0,1.100136738,0,0.030290378,0.030290378,0.030290378,0.10367836,0.022588873,0.322279448,0.310636706,0.652219677
 10/18  14:00:00,0.79708304,1.665031964,0,1.03645401,0,0.028536983,0.028536983,0.028536983,0.10367836,0.022588873,0.29703868,0.328128143,0.605977238
 10/18  15:00:00,0.823632605,1.366585962,0,0.730609087,0,0.020116068,0.020116068,0.020116068,0.109135134,0.023777747,0.307123779,0.346367877,0.612119847
 10/18  16:00:00,0.972422985,1.488181994,0,0.791241362,0,0.021785474,0.021785474,0.021785474,0.136418834,0.029722188,0.357691996,0.409692493,0.66872195
 10/18  17:00:00,1.275641017,2.266553737,0,1.442428844,0,0.039714804,0.039714804,0.039714804,0.223726957,0.048744404,0.448631948,0.497710904,0.789843704
 10/18  18:00:00,1.522589577,2.178377827,0,1.239652269,0,0.034131699,0.034131699,0.034131699,0.409256585,0.089166582,0.402558891,0.540363821,0.901506533
 10/18  19:00:00,1.714070087,2.216864837,0,1.258512976,0,0.034650996,0.034650996,0.034650996,0.643897005,0.140288752,0.320359612,0.557761721,0.919934509
 10/18  20:00:00,1.780876065,2.411267743,0,1.51747363,0,0.041781034,0.041781034,0.041781034,0.709378119,0.154555418,0.281112667,0.576936826,0.854056024
 10/18  21:00:00,1.621482667,2.732888629,0,1.920701344,0,0.052883217,0.052883217,0.052883217,0.594786295,0.129588761,0.263644909,0.563467484,0.773376934
 10/18  22:00:00,1.332670234,3.290787771,0,2.612107652,0,0.071919904,0.071919904,0.071919904,0.447453915,0.097488789,0.211086729,0.487608897,0.645094733
 10/18  23:00:00,1.04877447,3.741634981,0,3.206418157,0,0.088283224,0.088283224,0.088283224,0.311034998,0.067766601,0.140854588,0.423723058,0.506031748
 10/18  24:00:00,0.754951319,4.139646778,0,3.757203733,0,0.10344816,0.10344816,0.10344816,0.158245844,0.034477737,0.091184068,0.35048351,0.358302541
 10/19  01:00:00,0.65087865,4.47146563,0,4.158425891,0,0.114495124,0.114495124,0.114495124,0.098221587,0.021399981,0.076946966,0.322702991,0.290812695
 10/19  02:00:00,0.602407637,4.732880996,0,4.438667971,0,0.122211109,0.122211109,0.122211109,0.065481055,0.014266654,0.064375311,0.318961507,0.272243685
 10/19  03:00:00,0.595305321,4.905389719,0,4.606892768,0,0.126842891,0.126842891,0.126842891,0.065481055,0.014266654,0.057130995,0.314471727,0.276836857
 10/19  04:00:00,0.598963551,5.144075089,0,4.793018195,0,0.131967535,0.131967535,0.131967535,0.065481055,0.014266654,0.067543792,0.302592515,0.330215013
 10/19  05:00:00,0.65679436,5.502208178,0,4.914181822,0,0.135303568,0.135303568,0.135303568,0.070937812,0.015455542,0.080316512,0.337668927,0.564768493
 10/19  06:00:00,0.867253752,6.351164281,0,5.321769265,0,0.146525789,0.146525789,0.146525789,0.147332381,0.032099972,0.134040371,0.39014324,1.002522841
 10/19  07:00:00,1.152183309,5.812699874,0,4.661824612,0,0.128355345,0.128355345,0.128355345,0.300121534,0.065388817,0.21164919,0.414556423,1.122321563
 10/19  08:00:00,1.084655189,5.41649408,0,4.301737827,0,0.118440973,0.118440973,0.118440973,0.267380978,0.058255502,0.272982227,0.35048351,1.09061575
 10/19  09:00:00,0.905922214,4.525361606,0,3.510792148,0,0.09666364,0.09666364,0.09666364,0.130962144,0.028533314,0.334361307,0.298289809,0.994023938
 10/19  10:00:00,0.891983006,4.321781807,0,3.420543587,0,0.094178801,0.094178801,0.094178801,0.10367836,0.022588873,0.349119881,0.305305091,0.880209504
 10/19  11:00:00,0.869717579,2.821949304,0,2.022679504,0,0.055691011,0.055691011,0.055691011,0.10367836,0.022588873,0.365248706,0.305398628,0.778234641
 10/19  12:00:00,0.829592522,1.804509035,0,1.084253618,0,0.029853064,0.029853064,0.029853064,0.10367836,0.022588873,0.356106137,0.300254088,0.699574602
 10/19  13:00:00,0.795322323,1.36609135,0,0.691052138,0,0.019026935,0.019026935,0.019026935,0.10367836,0.022588873,0.322279448,0.310636706,0.653643266
 10/19  14:00:00,0.779808668,1.03860244,0,0.409054386,0,0.011262611,0.011262611,0.011262611,0.10367836,0.022588873,0.29703868,0.328128143,0.606947338
 10/19  15:00:00,0.812865734,0.97691994,0,0.33955982,0,0.009349197,0.009349197,0.009349197,0.109135134,0.023777747,0.307123779,0.346367877,0.613503092
 10/19  16:00:00,0.957274511,0.939545137,0,0.241053683,0,0.006637,0.006637,0.006637,0.136418834,0.029722188,0.357691996,0.409692493,0.670272772
 10/19  17:00:00,1.255293924,1.529573347,0,0.70342898,0,0.01936771,0.01936771,0.01936771,0.223726957,0.048744404,0.448631948,0.497710904,0.791863178
 10/19  18:00:00,1.50161025,1.418836256,0,0.477689895,0,0.013152372,0.013152372,0.013152372,0.409256585,0.089166582,0.402558891,0.540363821,0.903927337
 10/19  19:00:00,1.696356948,1.576213224,0,0.615177514,0,0.016937858,0.016937858,0.016937858,0.643897005,0.140288752,0.320359612,0.557761721,0.922618358
 10/19  20:00:00,1.760863619,1.686615974,0,0.79062808,0,0.021768588,0.021768588,0.021768588,0.709378119,0.154555418,0.281112667,0.576936826,0.856249804
 10/19  21:00:00,1.601642402,2.014408214,0,1.200109327,0,0.033042952,0.033042952,0.033042952,0.594786295,0.129588761,0.263644909,0.563467484,0.775488535
 10/19  22:00:00,1.308734402,2.423026977,0,1.742765979,0,0.047984072,0.047984072,0.047984072,0.447453915,0.097488789,0.211086729,0.487608897,0.646675612
 10/19  23:00:00,1.025535171,2.898803283,0,2.362374338,0,0.065043925,0.065043925,0.065043925,0.311034998,0.067766601,0.140854588,0.423723058,0.507243869
 10/19  24:00:00,0.734022328,3.380332983,0,2.997069537,0,0.082519169,0.082519169,0.082519169,0.158245844,0.034477737,0.091184068,0.35048351,0.359122943
 10/20  01:00:00,0.63189409,3.782364028,0,3.468912812,0,0.095510564,0.095510564,0.095510564,0.098221587,0.021399981,0.076946966,0.322702991,0.291224171
 10/20  02:00:00,0.586693298,4.16264631,0,3.867928252,0,0.10649677,0.10649677,0.10649677,0.065481055,0.014266654,0.064375311,0.318961507,0.272748719
 10/20  03:00:00,0.582072953,4.42565334,0,4.126297453,0,0.113610523,0.113610523,0.113610523,0.065481055,0.014266654,0.057130995,0.314471727,0.277695793
 10/20  04:00:00,0.587935966,4.744301864,0,4.392499867,0,0.12093995,0.12093995,0.12093995,0.065481055,0.014266654,0.067543792,0.302592515,0.330960116
 10/20  05:00:00,0.649054767,5.222563735,0,4.633082293,0,0.127563974,0.127563974,0.127563974,0.070937812,0.015455542,0.080316512,0.337668927,0.566223578
 10/20  06:00:00,0.865198139,6.279379965,0,5.247110064,0,0.144470176,0.144470176,0.144470176,0.147332381,0.032099972,0.134040371,0.39014324,1.005397727
 10/20  07:00:00,1.148016653,5.664809557,0,4.510493013,0,0.124188689,0.124188689,0.124188689,0.300121534,0.065388817,0.21164919,0.414556423,1.125762846
 10/20  08:00:00,1.062220231,4.604192485,0,3.486907409,0,0.096006015,0.096006015,0.096006015,0.267380978,0.058255502,0.272982227,0.35048351,1.093144573
 10/20  09:00:00,0.873763132,3.359650437,0,2.342784695,0,0.064504558,0.064504558,0.064504558,0.130962144,0.028533314,0.334361307,0.298289809,0.996320222
 10/20  10:00:00,0.843362976,2.558169536,0,1.654679829,0,0.045558771,0.045558771,0.045558771,0.10367836,0.022588873,0.349119881,0.305305091,0.88246099
 10/20  11:00:00,0.82652499,1.255703384,0,0.453938664,0,0.012498423,0.012498423,0.012498423,0.10367836,0.022588873,0.365248706,0.305398628,0.78072956
 10/20  12:00:00,0.799739458,0.722600575,0,0,0,0,0,0,0.10367836,0.022588873,0.356106137,0.300254088,0.70191976
 10/20  13:00:00,0.776295387,0.676733984,0,0,0,0,0,0,0.10367836,0.022588873,0.322279448,0.310636706,0.655338038
 10/20  14:00:00,0.768546057,0.630779506,0,0,0,0,0,0,0.10367836,0.022588873,0.29703868,0.328128143,0.60817879
 10/20  15:00:00,0.803516537,0.637964234,0,0,0,0,0,0,0.109135134,0.023777747,0.307123779,0.346367877,0.614107206
 10/20  16:00:00,0.950637512,0.698974832,0,0,0,0,0,0,0.136418834,0.029722188,0.357691996,0.409692493,0.67075615
 10/20  17:00:00,1.235926213,0.826918521,0,0,0,0,0,0,0.223726957,0.048744404,0.448631948,0.497710904,0.792637332
 10/20  18:00:00,1.488457878,0.942670448,0,0,0,0,0,0,0.409256585,0.089166582,0.402558891,0.540363821,0.905451423
 10/20  19:00:00,1.67941909,0.962688503,0,0,0,0,0,0,0.643897005,0.140288752,0.320359612,0.557761721,0.924271151
 10/20  20:00:00,1.739095031,0.897503555,0,0,0,0,0,0,0.709378119,0.154555418,0.281112667,0.576936826,0.857765465
 10/20  21:00:00,1.56859945,0.815516194,0,0,0,0,0,0,0.594786295,0.129588761,0.263644909,0.563467484,0.776705842
 10/20  22:00:00,1.26075033,0.681246731,0,0,0,0,0,0,0.447453915,0.097488789,0.211086729,0.487608897,0.647661345
 10/20  23:00:00,0.960939126,0.553613427,0,0.016266898,0,0.000447881,0.000447881,0.000447881,0.311034998,0.067766601,0.140854588,0.423723058,0.508161454
 10/20  24:00:00,0.665336938,0.886729082,0,0.502438387,0,0.013833779,0.013833779,0.013833779,0.158245844,0.034477737,0.091184068,0.35048351,0.360150192
 10/21  01:00:00,0.568821677,1.356631655,0,1.034788516,0,0.028491127,0.028491127,0.028491127,0.098221587,0.021399981,0.08089399,0.322702991,0.299616095
 10/21  02:00:00,0.523657849,1.784848159,0,1.483661814,0,0.040850083,0.040850083,0.040850083,0.065481055,0.014266654,0.06698655,0.318961507,0.279217006
 10/21  03:00:00,0.519270616,2.101911481,0,1.795745829,0,0.049442781,0.049442781,0.049442781,0.065481055,0.014266654,0.058496399,0.314471727,0.284505559
 10/21  04:00:00,0.525471719,2.39086244,0,2.026803122,0,0.055804548,0.055804548,0.055804548,0.065481055,0.014266654,0.070214948,0.302592515,0.343217438
 10/21  05:00:00,0.583784183,2.737035301,0,2.113685245,0,0.058196698,0.058196698,0.058196698,0.070937812,0.015455542,0.084413205,0.337668927,0.600092193
 10/21  06:00:00,0.795493472,3.438356888,0,2.329543931,0,0.064139996,0.064139996,0.064139996,0.147332381,0.032099972,0.144665883,0.39014324,1.081940783
 10/21  07:00:00,1.097023514,3.137007364,0,1.889864872,0,0.052034188,0.052034188,0.052034188,0.300121534,0.065388817,0.232810552,0.414556423,1.218588793
 10/21  08:00:00,1.039704032,2.705601375,0,1.491014054,0,0.041052515,0.041052515,0.041052515,0.267380978,0.058255502,0.305419527,0.35048351,1.190446818
 10/21  09:00:00,0.879370082,2.017440487,0,0.910913832,0,0.02508045,0.02508045,0.02508045,0.130962144,0.028533314,0.379392366,0.298289809,1.085981135
 10/21  10:00:00,0.855671389,1.232685289,0,0.252456413,0,0.006950954,0.006950954,0.006950954,0.10367836,0.022588873,0.40003611,0.305305091,0.95920016
 10/21  11:00:00,0.866515327,0.865469148,0,0,0,0,0,0,0.10367836,0.022588873,0.417737466,0.305398628,0.844433989
 10/21  12:00:00,0.847549964,0.777135113,0,0,0,0,0,0,0.10367836,0.022588873,0.403916643,0.300254088,0.756454298
 10/21  13:00:00,0.81988342,0.723290807,0,0,0,0,0,0,0.10367836,0.022588873,0.365867481,0.310636706,0.701894861
 10/21  14:00:00,0.807671629,0.672798211,0,0,0,0,0,0,0.10367836,0.022588873,0.336164252,0.328128143,0.650197495
 10/21  15:00:00,0.84057551,0.679687433,0,0,0,0,0,0,0.109135134,0.023777747,0.344182752,0.346367877,0.655830406
 10/21  16:00:00,0.986555431,0.750472273,0,0,0,0,0,0,0.136418834,0.029722188,0.393609916,0.409692493,0.722253591
 10/21  17:00:00,1.271278143,0.888969356,0,0,0,0,0,0,0.223726957,0.048744404,0.483983879,0.497710904,0.854688167
 10/21  18:00:00,1.522768194,1.02306757,0,0,0,0,0,0,0.409256585,0.089166582,0.436869206,0.540363821,0.985848545
 10/21  19:00:00,1.713663845,1.051854507,0,0,0,0,0,0,0.643897005,0.140288752,0.354604366,0.557761721,1.013437155
 10/21  20:00:00,1.773950401,0.982083505,0,0,0,0,0,0,0.709378119,0.154555418,0.315968038,0.576936826,0.942345415
 10/21  21:00:00,1.604206307,0.886310459,0,0,0,0,0,0,0.594786295,0.129588761,0.299251766,0.563467484,0.847500107
 10/21  22:00:00,1.289043542,0.736494935,0,0,0,0,0,0,0.447453915,0.097488789,0.239379941,0.487608897,0.702909549
 10/21  23:00:00,0.976026091,0.571272245,0,0,0,0,0,0,0.311034998,0.067766601,0.156389433,0.423723058,0.54208717
